"STATION","NAME","DATE","ACMH","ACSH","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TMAX","TMIN","TOBS","TSUN","WDFG","WDFM","WESD","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-10","   50","   60",,,,," 1254","0.00","   82","0.0","0.0","75","63",,"  738","  315","   45",,"23.0","17.9",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-11","   40","   60",,,,," 1612","0.00","   76","0.0","0.0","76","57",,"  684","  360","  315",,"20.8","14.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-12","   70","   90",,,,," 1736","0.30","   77","0.0","0.0","74","55",,"  690","  360","  360",,"21.9","17.0",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-13","   60","   60",,,,," 2006","0.02","   84","0.0","0.0","74","52",,"  756","   90","   90",,"13.9","12.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-14","   60","   70",,,,," 1448","0.00","   63","0.0","0.0","78","60",,"  564","  225","  225",,"19.5","13.0",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-15","   30","   30",,,,," 1306","0.00","   83","0.0","0.0","87","64",,"  744","  180","  180",,"16.1","11.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-16","   30","   50",,,,," 1354","0.00","  100","0.0","0.0","89","68",,"  894","  225","  180",,"23.0","16.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-17","   20","   20",,,,," 1306","0.00","  100","0.0","0.0","91","67",,"  894","  180","  180",,"18.3","12.1",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-18","   70","   90",,,,," 0906","0.25","   66","0.0","0.0","85","69",,"  588","  180","  180",,"26.4","17.9",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-19","   60","   80",,,,," 1212","0.09","   54","0.0","0.0","92","71",,"  480","  180","  225",,"24.2","16.1",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-20","   50","   60",,,,," 1624","0.00","   91","0.0","0.0","91","70",,"  804","  315","  315",,"17.2","11.0",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-21","   20","   40",,,,," 1236","0.00","  100","0.0","0.0","83","68",,"  888","   90","   45",,"16.1","13.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-22","   70","   80",,,,," 0954","0.00","   90","0.0","0.0","90","67",,"  798","  225","  225",,"16.1","8.9",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-23","   90","   90",,,,," 1912","0.59","   68","0.0","0.0","85","74",,"  606","  315","  180",,"25.3","17.0",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-24","   40","   40",,,,," 1406","0.00","   84","0.0","0.0","86","69",,"  738","  315","  270",,"27.5","19.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-25","   10","   20",,,,," 1630","0.00","   98","0.0","0.0","82","62",,"  864","   90","   90",,"15.0","12.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-26","   10","   10",,,,," 1612","0.00","  100","0.0","0.0","84","61",,"  876","  225","  225",,"23.0","15.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-27","   10","   10",,,,," 1400","0.00","   91","0.0","0.0","91","67",,"  792","  315","  225",,"19.5","13.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-28","    0","    0",,,,," 1418","0.00","  100","0.0","0.0","89","65",,"  876","   45","   90",,"19.5","16.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-29","    0","    0",,,,," 1400","0.00","  100","0.0","0.0","92","65",,"  870","  135","  135",,"26.4","13.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-30","    0","    0",,,,," 1236","0.00","   99","0.0","0.0","92","69",,"  858","   90","   90",,"17.2","15.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-07-31","   10","    0",,,,," 1342","0.00","   91","0.0","0.0","93","72",,"  786","   90","   90",,"16.1","13.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-01","   70","   70",,,,," 1512","0.00","   55","0.0","0.0","93","76",,"  480","  225","  225",,"21.9","17.9",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-02","  100","  100",,,,," 1242","0.80","    4","0.0","0.0","78","72",,"   36","  180","  225",,"12.8","10.1",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-03","   40","   40",,,,," 0836","0.00","   85","0.0","0.0","85","72",,"  726","  360","  360",,"16.1","12.1",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-04","   10","   10",,,,," 1224","0.00","  100","0.0","0.0","92","68",,"  858","  315","  270",,"13.9","8.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-05","   60","   70",,,,," 1636","0.03","   63","0.0","0.0","81","69",,"  540","   45","  360",,"30.0","23.0",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-06","   60","   60",,,,," 1324","0.02","   65","0.0","0.0","77","63",,"  558","   45","   45",,"25.3","17.0",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-07","    0","    0",,,,," 0006","0.00","  100","0.0","0.0","79","60",,"  852","   90","   90",,"16.1","12.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-08","    0","    0",,,,," 1224","0.00","  100","0.0","0.0","85","62",,"  852","  225","  180",,"25.3","17.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-09","   30","   30",,,,," 1248","0.00","   98","0.0","0.0","93","64",,"  834","  225","  225",,"25.3","17.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-10","   50","   50",,,,," 1600","0.00","   69","0.0","0.0","91","69",,"  582","  180","  180",,"33.3","19.9",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-11","   30","   50",,,,," 1436","0.17","   67","0.0","0.0","94","70",,"  570","   45","   45",,"36.7","19.9",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-12","   70","   90",,,,," 1654","0.10","   53","0.0","0.0","91","66",,"  444","  225","  225",,"21.9","19.9",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-13","   80","   90",,,,," 1042","0.00","   42","0.0","0.0","87","74",,"  354","  270","  270",,"23.0","16.1",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-14","   80","   90",,,,," 0848","0.00","   52","0.0","0.0","80","70",,"  438","   90","   90",,"18.3","14.1",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-15","   80","   90",,,,," 0348","0.00","   55","0.0","0.0","78","68",,"  456","   90","   45",,"23.0","16.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-16","   50","   40",,,,," 1512","0.05","   59","0.0","0.0","82","62",,"  486","   90","   90",,"13.9","13.0","    1",,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-17","   70","   80",,,,," 1312","0.00","   87","0.0","0.0","84","64",,"  714","   90","   90",,"13.9","8.9","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-18","   80","   90",,,,," 1412","0.00","   47","0.0","0.0","79","66",,"  390","   45","   45",,"17.2","14.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-19","   80","   80",,,,," 1424","0.00","   83","0.0","0.0","78","68",,"  678","   90","   90",,"19.5","16.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-20","   70","   90",,,,," 1436","0.66","   30","0.0","0.0","78","66",,"  246","  135","  135",,"18.3","14.1","    1","    1","    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-21","   60","   60",,,,," 2248","1.58","   88","0.0","0.0","93","74",,"  720","  315","   45",,"31.1","21.9","    1",,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-22","  100","  100",,,,," 0012","0.01","   61","0.0","0.0","83","73",,"  498","  180","  180",,"20.8","15.0",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-23","   60","   70",,,,," 1536","0.00","   77","0.0","0.0","92","75",,"  624","  225","  225",,"25.3","19.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-24","   20","   20",,,,," 1542","0.00","   93","0.0","0.0","91","78",,"  750","  225","  180",,"28.9","21.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-25","   90","  100",,,,," 1006","0.06","   34","0.0","0.0","82","72",,"  276","  180","  180",,"26.4","19.9",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-26","   60","   70",,,,," 1100","0.00","   92","0.0","0.0","84","69",,"  744","  270","   90",,"13.9","10.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-27","   60","   80",,,,," 1742","0.00","   90","0.0","0.0","84","66",,"  720","   90","   90",,"15.0","14.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-28","   90","  100",,,,," 2148","0.18","   50","0.0","0.0","86","71",,"  396","  270","  270",,"25.3","15.0",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-29","  100","   90",,,,," 0224","0.72","   31","0.0","0.0","86","68",,"  246","  225","  225",,"19.5","13.0","    1",,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-30","  100","  100",,,,," 1930","1.08","    0","0.0","0.0","70","66",,"    0","  360","  360",,"21.9","15.0","    1",,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-08-31","   90","  100",,,,," 0506","0.05","    9","0.0","0.0","71","65",,"   72","  315","  315",,"24.2","16.1","    1",,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-01","   40","   10",,,,," 1054","0.00","   95","0.0","0.0","83","65",,"  744","  225","  225",,"15.0","11.0","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-02","   40","   40",,,,," 0718","0.00","   71","0.0","0.0","78","67",,"  558","  360","  360",,"24.2","17.9",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-03","   60","   60",,,,," 1424","0.00","   70","0.0","0.0","86","66",,"  546","  315","  225",,"23.0","16.1",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-04","   70","   90",,,,," 1500","0.00","   43","0.0","0.0","73","61",,"  336","   90","   45",,"16.1","15.0",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-05","   70","  100",,,,," 1424","0.35","    1","0.0","0.0","66","56",,"   12","  315","  315",,"19.5","14.1",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-06","   20","   30",,,,," 1342","0.00","   85","0.0","0.0","72","55",,"  654","  315","  315",,"16.1","10.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-07","   20","   40",,,,," 1324","0.00","   81","0.0","0.0","80","54",,"  624","  225","  225",,"34.4","23.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-08","   50","   90",,,,," 1406","0.00","   54","0.0","0.0","68","53",,"  420","   45","   45",,"17.2","13.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-09","   20","   30",,,,," 0942","0.00","   90","0.0","0.0","67","47",,"  690","   90","   90",,"19.5","17.0","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-10","   10","   20",,,,," 2330","0.00","   97","0.0","0.0","84","57",,"  744","  225","  180",,"23.0","17.9",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-11","   80","  100",,,,," 1542","0.03","   11","0.0","0.0","80","61",,"   84","  360","  360",,"34.4","23.9","    1",,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-12","   30","   30",,,,," 1112","0.00","   79","0.0","0.0","61","47",,"  600","  315","  315",,"28.9","17.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-13","   20","   20",,,,," 1300","0.00","   96","0.0","0.0","63","43",,"  726","  270","  315",,"21.9","16.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-14","   40","   30",,,,," 1248","0.00","   87","0.0","0.0","68","45",,"  660","  225","  225",,"16.1","12.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-15","  100","  100",,,,," 0048","0.01","   11","0.0","0.0","66","56",,"   78","  180","  180",,"13.9","10.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-16","  100","  100",,,,," 1300","0.00","   27","0.0","0.0","72","60",,"  204","   45","   90",,"12.8","10.1",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-17","   80","   80",,,,," 1018","0.12","   39","0.0","0.0","74","61",,"  288","  135","  180",,"17.2","13.0",,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-18","   50","   40",,,,," 1518","0.04","   81","0.0","0.0","78","60",,"  606","  180","  180",,"18.3","10.1","    1",,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-19","   70","   90",,,,," 0142","0.34","   20","0.0","0.0","69","52",,"  150","  270","  180",,"20.8","14.1","    1",,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-20","   70","   80",,,,," 1300","0.02","   29","0.0","0.0","62","50",,"  216","  225","  225",,"26.4","19.0",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-21","  100","  100",,,,," 1200","0.00","    1","0.0","0.0","56","50",,"   12","  270","  225",,"25.3","19.9",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-22","   60","   70",,,,," 1424","0.00","   48","0.0","0.0","64","49",,"  348","  225","  270",,"16.1","10.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-23","   60","   50",,,,," 2154","0.00","   73","0.0","0.0","69","44",,"  528","   45","   45",,"21.9","16.1","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-24","   70","   60",,,,," 1142","0.00","   94","0.0","0.0","61","53",,"  684","   45","   45",,"38.0","29.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-25","  100","  100",,,,," 0012","0.01","   34","0.0","0.0","57","52",,"  240","   45","   45",,"31.1","21.0",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-26","   60","   70",,,,," 1330","0.00","   76","0.0","0.0","63","45",,"  546","   45","   45",,"17.2","12.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-27","    0","    0",,,,," 1230","0.00","  100","0.0","0.0","70","39",,"  720","  225","  270",,"12.8","11.0","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-28","   10","    0",,,,," 1448","0.00","   95","0.0","0.0","72","40",,"  678","  135","  180",,"21.9","14.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-29","   90","  100",,,,," 0906","0.17","   28","0.0","0.0","62","48",,"  198","  180","  180",,"18.3","14.1",,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-09-30","   50","   50",,,,," 1342","0.00","   85","0.0","0.0","73","48",,"  606","  225","  225",,"21.9","15.0","    1",,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-01","   70","   80",,,,," 1000","0.00","   70","0.0","0.0","58","42",,"  498","  315","  315",,"24.2","16.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-02","   10","   10",,,,," 0948","0.00","   96","0.0","0.0","56","39",,"  678","   45","   45",,"24.2","16.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-03","    0","    0",,,,," 1300","0.00","  100","0.0","0.0","69","40",,"  702","  225","  225",,"24.2","17.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-04","    0","    0",,,,," 1342","0.00","  100","0.0","0.0","73","44",,"  702","  225","  180",,"19.5","15.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-05","   10","   30",,,,," 1612","0.00","  100","0.0","0.0","73","44",,"  696","  225","  225",,"33.3","23.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-06","    0","    0",,,,," 1218","0.00","  100","0.0","0.0","71","48",,"  690","   45","   45",,"18.3","15.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-07","   10","    0",,,,," 1436","0.00","  100","0.0","0.0","77","48",,"  690","  180","   90",,"15.0","11.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-08","   90","  100",,,,," 1118","0.00","   44","0.0","0.0","70","55",,"  300","  135","  180",,"13.9","13.0",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-09","   30","   60",,,,," 1424","0.00","   79","0.0","0.0","72","50",,"  540","  225","  225",,"19.5","15.0","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-10","    0","    0",,,,," 1554","0.00","  100","0.0","0.0","73","45",,"  684","  270","  225",,"31.1","19.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-11","    0","    0",,,,," 1454","0.00","  100","0.0","0.0","67","41",,"  678","   45","   45",,"13.9","8.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-12","    0","    0",,,,," 1330","0.00","  100","0.0","0.0","78","46",,"  678","  135","  180",,"18.3","14.1","    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-13","   30","   50",,,,," 1430","0.00","   96","0.0","0.0","88","64",,"  648","  225","  225",,"31.1","25.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-14","   80","   80",,,,," 1624","0.77","   79","0.0","0.0","89","62",,"  528","  315","  270",,"36.7","23.9",,,"    1",,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-15","   60","   60",,,,," 1418","0.00","   51","0.0","0.0","67","45",,"  342","  225","  270",,"31.1","19.9",,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-16","   20","   10",,,,," 1312","0.00","  100","0.0","0.0","58","41",,"  666","   90","   90",,"16.1","12.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-17","   80","  100",,,,," 2118","0.00","    7","0.0","0.0","54","49",,"   42","   45","   45",,"34.4","25.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-18","   90","   90",,,,," 0948","0.12","   14","0.0","0.0","51","46",,"   90","  360","   45",,"39.1","27.1",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-19","  100","  100",,,,," 0930","0.16","    1","0.0","0.0","52","48",,"    6","  315","  315",,"18.3","15.0",,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-20","   70","   60",,,,," 1354","0.00","   76","0.0","0.0","74","42",,"  498","  225","  225",,"24.2","17.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-21","   50","   70",,,,," 1012","0.00","   92","0.0","0.0","72","50",,"  600","  225","  225",,"17.2","12.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-22","   40","   50",,,,," 1306","0.00","   86","0.0","0.0","80","52",,"  558","  180","  180",,"34.4","25.9","    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-23","   30","   40",,,,," 1524","0.00","   81","0.0","0.0","76","58",,"  522","  180","  180",,"27.5","21.9",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-24","   90","   80",,,,," 1500","1.21","   42","0.0","0.0","78","45",,"  276","  225","  225",,"42.5","25.9",,,"    1",,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-25","   20","   20",,,,," 0118","0.00","   98","0.0","0.0","53","39",,"  630","  270","  270",,"30.0","19.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-26","   10","   10",,,,," 1454","0.00","  100","0.0","0.0","58","33",,"  636","  180","  180",,"20.8","16.1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-27","   10","   10",,,,," 1500","0.00","   98","0.0","0.0","67","38",,"  624","  180","  180",,"26.4","19.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-28","   60","   70",,,,," 1342","0.00","   44","0.0","0.0","66","49",,"  282","  360","  360",,"21.9","17.0","    1",,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-29","   40","   50",,,,," 1212","0.00","   69","0.0","0.0","54","40",,"  438","  360","  360",,"23.0","17.0",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1975-10-30","   40","   60",,,,," 2154","0.00","   98","0.0","0.0","51","36",,"  618","  135","  135",,"20.8","16.1",,,,,,,,,,,,,
